    0.0000    14.2136     8.2911
    0.0000    14.2163     8.2911
    0.0000    14.2191     8.2911
    0.0000    14.2218     8.2911
    0.0000    14.2245     8.2911
    0.0000    14.2272     8.2911
    0.0000    14.2299     8.2911
    0.0000    14.2326     8.2911
    0.0000    14.2354     8.2911
    0.0000    14.2381     8.2911
    0.0000    14.2408     8.2911
    0.0000    14.2435     8.2911
    0.0000    14.2462     8.2911
    0.0000    14.2489     8.2911
    0.0000    14.2516     8.2911
    0.0000    14.2544     8.2911
    0.0000    14.2571     8.2911
    0.0000    14.2598     8.2911
    0.0000    14.2625     8.2911
    0.0000    14.2652     8.2911
    0.0000    14.2679     8.2911
    0.0000    14.2706     8.2911
    0.0000    14.2734     8.2911
    0.0000    14.2761     8.2911
    0.0000    14.2788     8.2911
    0.0000    14.2815     8.2911
    0.0000    14.2842     8.2911
    0.0000    14.2869     8.2911
    0.0000    14.2896     8.2911
    0.0000    14.2924     8.2911
    0.0000    14.2951     8.2911
    0.0000    14.2978     8.2911
    0.0000    14.3005     8.2911
    0.0000    14.3032     8.2911
    0.0000    14.3059     8.2911
    0.0000    14.3087     8.2911
    0.0000    14.3114     8.2911
    0.0000    14.3141     8.2911

    0.0177    13.7738     8.2911
    0.0177    13.7765     8.2911
    0.0177    13.7792     8.2911
    0.0177    13.7819     8.2911
    0.0177    13.7847     8.2911
    0.0177    13.7874     8.2911
    0.0177    13.7901     8.2911
    0.0177    13.7928     8.2911
    0.0177    13.7955     8.2911
    0.0177    13.7982     8.2911
    0.0177    13.8010     8.2911
    0.0177    13.8037     8.2911
    0.0177    13.8064     8.2911
    0.0177    13.8091     8.2911
    0.0177    13.8118     8.2911
    0.0177    13.8145     8.2911
    0.0177    13.8172     8.2911
    0.0177    13.8200     8.2911
    0.0177    13.8227     8.2911
    0.0177    13.8254     8.2911
    0.0177    13.8281     8.2911
    0.0177    13.8308     8.2911
    0.0177    13.8335     8.2911
    0.0177    13.8362     8.2911
    0.0177    13.8390     8.2911
    0.0177    13.8417     8.2911
    0.0177    13.8444     8.2911
    0.0177    13.8471     8.2911
    0.0177    13.8498     8.2911
    0.0177    13.8525     8.2911
    0.0177    13.8552     8.2911
    0.0177    13.8580     8.2911
    0.0177    13.8607     8.2911
    0.0177    13.8634     8.2911
    0.0177    13.8661     8.2911
    0.0177    13.8688     8.2911
    0.0177    13.8715     8.2911
    0.0177    13.8743     8.2911
    0.0177    13.8770     8.2911
    0.0177    13.8797     8.2911
    0.0177    13.8824     8.2911
    0.0177    13.8851     8.2911
    0.0177    13.8878     8.2911
    0.0177    13.8905     8.2911
    0.0177    13.8933     8.2911
    0.0177    13.8960     8.2911
    0.0177    13.8987     8.2911
    0.0177    13.9014     8.2911
    0.0177    13.9041     8.2911
    0.0177    13.9068     8.2911
    0.0177    13.9095     8.2911
    0.0177    13.9123     8.2911
    0.0177    13.9150     8.2911
    0.0177    13.9177     8.2911
    0.0177    13.9204     8.2911
    0.0177    13.9231     8.2911
    0.0177    13.9258     8.2911
    0.0177    13.9286     8.2911
    0.0177    13.9313     8.2911
    0.0177    13.9340     8.2911
    0.0177    13.9367     8.2911
    0.0177    13.9394     8.2911
    0.0177    13.9421     8.2911
    0.0177    13.9448     8.2911
    0.0177    13.9476     8.2911
    0.0177    13.9503     8.2911
    0.0177    13.9530     8.2911
    0.0177    13.9557     8.2911
    0.0177    13.9584     8.2911
    0.0177    13.9611     8.2911
    0.0177    13.9639     8.2911
    0.0177    13.9666     8.2911
    0.0177    13.9693     8.2911
    0.0177    13.9720     8.2911
    0.0177    13.9747     8.2911
    0.0177    13.9774     8.2911
    0.0177    13.9801     8.2911
    0.0177    13.9829     8.2911
    0.0177    13.9856     8.2911
    0.0177    13.9883     8.2911
    0.0177    13.9910     8.2911
    0.0177    13.9937     8.2911
    0.0177    13.9964     8.2911
    0.0177    13.9991     8.2911
    0.0177    14.0019     8.2911
    0.0177    14.0046     8.2911
    0.0177    14.0073     8.2911
    0.0177    14.0100     8.2911
    0.0177    14.0127     8.2911
    0.0177    14.0154     8.2911
    0.0177    14.0182     8.2911
    0.0177    14.0209     8.2911
    0.0177    14.0236     8.2911
    0.0177    14.0263     8.2911
    0.0177    14.0290     8.2911
    0.0177    14.0317     8.2911
    0.0177    14.0344     8.2911
    0.0177    14.0372     8.2911
    0.0177    14.0399     8.2911
    0.0177    14.0426     8.2911
    0.0177    14.0453     8.2911
    0.0177    14.0480     8.2911
    0.0177    14.0507     8.2911
    0.0177    14.0534     8.2911
    0.0177    14.0562     8.2911
    0.0177    14.0589     8.2911
    0.0177    14.0616     8.2911
    0.0177    14.0643     8.2911
    0.0177    14.0670     8.2911
    0.0177    14.0697     8.2911
    0.0177    14.0724     8.2911
    0.0177    14.0752     8.2911
    0.0177    14.0779     8.2911
    0.0177    14.0806     8.2911
    0.0177    14.0833     8.2911
    0.0177    14.0860     8.2911
    0.0177    14.0887     8.2911
    0.0177    14.0915     8.2911
    0.0177    14.0942     8.2911
    0.0177    14.0969     8.2911
    0.0177    14.0996     8.2911
    0.0177    14.1023     8.2911
    0.0177    14.1050     8.2911
    0.0177    14.1077     8.2911
    0.0177    14.1105     8.2911
    0.0177    14.1132     8.2911
    0.0177    14.1159     8.2911
    0.0177    14.1186     8.2911
    0.0177    14.1213     8.2911
    0.0177    14.1240     8.2911
    0.0177    14.1267     8.2911
    0.0177    14.1295     8.2911
    0.0177    14.1322     8.2911
    0.0177    14.1349     8.2911
    0.0177    14.1376     8.2911
    0.0177    14.1403     8.2911
    0.0177    14.1430     8.2911
    0.0177    14.1458     8.2911
    0.0177    14.1485     8.2911
    0.0177    14.1512     8.2911
    0.0177    14.1539     8.2911
    0.0177    14.1566     8.2911
    0.0177    14.1593     8.2911
    0.0177    14.1620     8.2911
    0.0177    14.1648     8.2911
    0.0177    14.1675     8.2911
    0.0177    14.1702     8.2911
    0.0177    14.1729     8.2911
    0.0177    14.1756     8.2911
    0.0177    14.1783     8.2911
    0.0177    14.1811     8.2911
    0.0177    14.1838     8.2911
    0.0177    14.1865     8.2911
    0.0177    14.1892     8.2911
    0.0177    14.1919     8.2911
    0.0177    14.1946     8.2911
    0.0177    14.1973     8.2911
    0.0177    14.2001     8.2911
    0.0177    14.2028     8.2911
    0.0177    14.2055     8.2911
    0.0177    14.2082     8.2911
    0.0177    14.2109     8.2911
    0.0177    14.2136     8.2911
    0.0177    14.2163     8.2911
    0.0177    14.2191     8.2911
    0.0177    14.2218     8.2911
    0.0177    14.2245     8.2911
    0.0177    14.2272     8.2911
    0.0177    14.2299     8.2911
    0.0177    14.2326     8.2911
    0.0177    14.2354     8.2911
    0.0177    14.2381     8.2911
    0.0177    14.2408     8.2911
    0.0177    14.2435     8.2911
    0.0177    14.2462     8.2911
    0.0177    14.2489     8.2911
    0.0177    14.2516     8.2911
    0.0177    14.2544     8.2911
    0.0177    14.2571     8.2911
    0.0177    14.2598     8.2911
    0.0177    14.2625     8.2911
    0.0177    14.2652     8.2911
    0.0177    14.2679     8.2911
    0.0177    14.2706     8.2911
    0.0177    14.2734     8.2911
    0.0177    14.2761     8.2911
    0.0177    14.2788     8.2911
    0.0177    14.2815     8.2911
    0.0177    14.2842     8.2911
    0.0177    14.2869     8.2911
    0.0177    14.2896     8.2911
    0.0177    14.2924     8.2911
    0.0177    14.2951     8.2911
    0.0177    14.2978     8.2911
    0.0177    14.3005     8.2911
    0.0177    14.3032     8.2911
    0.0177    14.3059     8.2911
    0.0177    14.3087     8.2911
    0.0177    14.3114     8.2911
    0.0177    14.3141     8.2911

    0.0355    13.7738     8.2911
    0.0355    13.7765     8.2911
    0.0355    13.7792     8.2911
    0.0355    13.7819     8.2911
    0.0355    13.7847     8.2911
    0.0355    13.7874     8.2911
    0.0355    13.7901     8.2911
    0.0355    13.7928     8.2911
    0.0355    13.7955     8.2911
    0.0355    13.7982     8.2911
    0.0355    13.8010     8.2911
    0.0355    13.8037     8.2911
    0.0355    13.8064     8.2911
    0.0355    13.8091     8.2911
    0.0355    13.8118     8.2911
    0.0355    13.8145     8.2911
    0.0355    13.8172     8.2911
    0.0355    13.8200     8.2911
    0.0355    13.8227     8.2911
    0.0355    13.8254     8.2911
    0.0355    13.8281     8.2911
    0.0355    13.8308     8.2911
    0.0355    13.8335     8.2911
    0.0355    13.8362     8.2911
    0.0355    13.8390     8.2911
    0.0355    13.8417     8.2911
    0.0355    13.8444     8.2911
    0.0355    13.8471     8.2911
    0.0355    13.8498     8.2911
    0.0355    13.8525     8.2911
    0.0355    13.8552     8.2911
    0.0355    13.8580     8.2911
    0.0355    13.8607     8.2911
    0.0355    13.8634     8.2911
    0.0355    13.8661     8.2911
    0.0355    13.8688     8.2911
    0.0355    13.8715     8.2911
    0.0355    13.8743     8.2911
    0.0355    13.8770     8.2911
    0.0355    13.8797     8.2911
    0.0355    13.8824     8.2911
    0.0355    13.8851     8.2911
    0.0355    13.8878     8.2911
    0.0355    13.8905     8.2911
    0.0355    13.8933     8.2911
    0.0355    13.8960     8.2911
    0.0355    13.8987     8.2911
    0.0355    13.9014     8.2911
    0.0355    13.9041     8.2911
    0.0355    13.9068     8.2911
    0.0355    13.9095     8.2911
    0.0355    13.9123     8.2911
    0.0355    13.9150     8.2911
    0.0355    13.9177     8.2911
    0.0355    13.9204     8.2911
    0.0355    13.9231     8.2911
    0.0355    13.9258     8.2911
    0.0355    13.9286     8.2911
    0.0355    13.9313     8.2911
    0.0355    13.9340     8.2911
    0.0355    13.9367     8.2911
    0.0355    13.9394     8.2911
    0.0355    13.9421     8.2911
    0.0355    13.9448     8.2911
    0.0355    13.9476     8.2911
    0.0355    13.9503     8.2911
    0.0355    13.9530     8.2911
    0.0355    13.9557     8.2911
    0.0355    13.9584     8.2911
    0.0355    13.9611     8.2911
    0.0355    13.9639     8.2911
    0.0355    13.9666     8.2911
    0.0355    13.9693     8.2911
    0.0355    13.9720     8.2911
    0.0355    13.9747     8.2911
    0.0355    13.9774     8.2911
    0.0355    13.9801     8.2911
    0.0355    13.9829     8.2911
    0.0355    13.9856     8.2911
    0.0355    13.9883     8.2911
    0.0355    13.9910     8.2911
    0.0355    13.9937     8.2911
    0.0355    13.9964     8.2911
    0.0355    13.9991     8.2911
    0.0355    14.0019     8.2911
    0.0355    14.0046     8.2911
    0.0355    14.0073     8.2911
    0.0355    14.0100     8.2911
    0.0355    14.0127     8.2911
    0.0355    14.0154     8.2911
    0.0355    14.0182     8.2911
    0.0355    14.0209     8.2911
    0.0355    14.0236     8.2911
    0.0355    14.0263     8.2911
    0.0355    14.0290     8.2911
    0.0355    14.0317     8.2911
    0.0355    14.0344     8.2911
    0.0355    14.0372     8.2911
    0.0355    14.0399     8.2911
    0.0355    14.0426     8.2911
    0.0355    14.0453     8.2911
    0.0355    14.0480     8.2911
    0.0355    14.0507     8.2911
    0.0355    14.0534     8.2911
    0.0355    14.0562     8.2911
    0.0355    14.0589     8.2911
    0.0355    14.0616     8.2911
    0.0355    14.0643     8.2911
    0.0355    14.0670     8.2911
    0.0355    14.0697     8.2911
    0.0355    14.0724     8.2911
    0.0355    14.0752     8.2911
    0.0355    14.0779     8.2911
    0.0355    14.0806     8.2911
    0.0355    14.0833     8.2911
    0.0355    14.0860     8.2911
    0.0355    14.0887     8.2911
    0.0355    14.0915     8.2911
    0.0355    14.0942     8.2911
    0.0355    14.0969     8.2911
    0.0355    14.0996     8.2911
    0.0355    14.1023     8.2911
    0.0355    14.1050     8.2911
    0.0355    14.1077     8.2911
    0.0355    14.1105     8.2911
    0.0355    14.1132     8.2911
    0.0355    14.1159     8.2911
    0.0355    14.1186     8.2911
    0.0355    14.1213     8.2911
    0.0355    14.1240     8.2911
    0.0355    14.1267     8.2911
    0.0355    14.1295     8.2911
    0.0355    14.1322     8.2911
    0.0355    14.1349     8.2911
    0.0355    14.1376     8.2911
    0.0355    14.1403     8.2911
    0.0355    14.1430     8.2911
    0.0355    14.1458     8.2911
    0.0355    14.1485     8.2911
    0.0355    14.1512     8.2911
    0.0355    14.1539     8.2911
    0.0355    14.1566     8.2911
    0.0355    14.1593     8.2911
    0.0355    14.1620     8.2911
    0.0355    14.1648     8.2911
    0.0355    14.1675     8.2911
    0.0355    14.1702     8.2911
    0.0355    14.1729     8.2911
    0.0355    14.1756     8.2911
    0.0355    14.1783     8.2911
    0.0355    14.1811     8.2911
    0.0355    14.1838     8.2911
    0.0355    14.1865     8.2911
    0.0355    14.1892     8.2911
    0.0355    14.1919     8.2911
    0.0355    14.1946     8.2911
    0.0355    14.1973     8.2911
    0.0355    14.2001     8.2911
    0.0355    14.2028     8.2911
    0.0355    14.2055     8.2911
    0.0355    14.2082     8.2911
    0.0355    14.2109     8.2911
    0.0355    14.2136     8.2911
    0.0355    14.2163     8.2911
    0.0355    14.2191     8.2911
    0.0355    14.2218     8.2911
    0.0355    14.2245     8.2911
    0.0355    14.2272     8.2911
    0.0355    14.2299     8.2911
    0.0355    14.2326     8.2911
    0.0355    14.2354     8.2911
    0.0355    14.2381     8.2911
    0.0355    14.2408     8.2911
    0.0355    14.2435     8.2911
    0.0355    14.2462     8.2911
    0.0355    14.2489     8.2911
    0.0355    14.2516     8.2911
    0.0355    14.2544     8.2911
    0.0355    14.2571     8.2911
    0.0355    14.2598     8.2911
    0.0355    14.2625     8.2911
    0.0355    14.2652     8.2911
    0.0355    14.2679     8.2911
    0.0355    14.2706     8.2911
    0.0355    14.2734     8.2911
    0.0355    14.2761     8.2911
    0.0355    14.2788     8.2911
    0.0355    14.2815     8.2911
    0.0355    14.2842     8.2911
    0.0355    14.2869     8.2911
    0.0355    14.2896     8.2911
    0.0355    14.2924     8.2911
    0.0355    14.2951     8.2911
    0.0355    14.2978     8.2911
    0.0355    14.3005     8.2911
    0.0355    14.3032     8.2911
    0.0355    14.3059     8.2911
    0.0355    14.3087     8.2911
    0.0355    14.3114     8.2911
    0.0355    14.3141     8.2911

    0.0532    13.7738     8.2911
    0.0532    13.7765     8.2911
    0.0532    13.7792     8.2911
    0.0532    13.7819     8.2911
    0.0532    13.7847     8.2911
    0.0532    13.7874     8.2911
    0.0532    13.7901     8.2911
    0.0532    13.7928     8.2911
    0.0532    13.7955     8.2911
    0.0532    13.7982     8.2911
    0.0532    13.8010     8.2911
    0.0532    13.8037     8.2911
    0.0532    13.8064     8.2911
    0.0532    13.8091     8.2911
    0.0532    13.8118     8.2911
    0.0532    13.8145     8.2911
    0.0532    13.8172     8.2911
    0.0532    13.8200     8.2911
    0.0532    13.8227     8.2911
    0.0532    13.8254     8.2911
    0.0532    13.8281     8.2911
    0.0532    13.8308     8.2911
    0.0532    13.8335     8.2911
    0.0532    13.8362     8.2911
    0.0532    13.8390     8.2911
    0.0532    13.8417     8.2911
    0.0532    13.8444     8.2911
    0.0532    13.8471     8.2911
    0.0532    13.8498     8.2911
    0.0532    13.8525     8.2911
    0.0532    13.8552     8.2911
    0.0532    13.8580     8.2911
    0.0532    13.8607     8.2911
    0.0532    13.8634     8.2911
    0.0532    13.8661     8.2911
    0.0532    13.8688     8.2911
    0.0532    13.8715     8.2911
    0.0532    13.8743     8.2911
    0.0532    13.8770     8.2911
    0.0532    13.8797     8.2911
    0.0532    13.8824     8.2911
    0.0532    13.8851     8.2911
    0.0532    13.8878     8.2911
    0.0532    13.8905     8.2911
    0.0532    13.8933     8.2911
    0.0532    13.8960     8.2911
    0.0532    13.8987     8.2911
    0.0532    13.9014     8.2911
    0.0532    13.9041     8.2911
    0.0532    13.9068     8.2911
    0.0532    13.9095     8.2911
    0.0532    13.9123     8.2911
    0.0532    13.9150     8.2911
    0.0532    13.9177     8.2911
    0.0532    13.9204     8.2911
    0.0532    13.9231     8.2911
    0.0532    13.9258     8.2911
    0.0532    13.9286     8.2911
    0.0532    13.9313     8.2911
    0.0532    13.9340     8.2911
    0.0532    13.9367     8.2911
    0.0532    13.9394     8.2911
    0.0532    13.9421     8.2911
    0.0532    13.9448     8.2911
    0.0532    13.9476     8.2911
    0.0532    13.9503     8.2911
    0.0532    13.9530     8.2911
    0.0532    13.9557     8.2911
    0.0532    13.9584     8.2911
    0.0532    13.9611     8.2911
    0.0532    13.9639     8.2911
    0.0532    13.9666     8.2911
    0.0532    13.9693     8.2911
    0.0532    13.9720     8.2911
    0.0532    13.9747     8.2911
    0.0532    13.9774     8.2911
    0.0532    13.9801     8.2911
    0.0532    13.9829     8.2911
    0.0532    13.9856     8.2911
    0.0532    13.9883     8.2911
    0.0532    13.9910     8.2911
    0.0532    13.9937     8.2911
    0.0532    13.9964     8.2911
    0.0532    13.9991     8.2911
    0.0532    14.0019     8.2911
    0.0532    14.0046     8.2911
    0.0532    14.0073     8.2911
    0.0532    14.0100     8.2911
    0.0532    14.0127     8.2911
    0.0532    14.0154     8.2911
    0.0532    14.0182     8.2911
    0.0532    14.0209     8.2911
    0.0532    14.0236     8.2911
    0.0532    14.0263     8.2911
    0.0532    14.0290     8.2911
    0.0532    14.0317     8.2911
    0.0532    14.0344     8.2911
    0.0532    14.0372     8.2911
    0.0532    14.0399     8.2911
    0.0532    14.0426     8.2911
    0.0532    14.0453     8.2911
    0.0532    14.0480     8.2911
    0.0532    14.0507     8.2911
    0.0532    14.0534     8.2911
    0.0532    14.0562     8.2911
    0.0532    14.0589     8.2911
    0.0532    14.0616     8.2911
    0.0532    14.0643     8.2911
    0.0532    14.0670     8.2911
    0.0532    14.0697     8.2911
    0.0532    14.0724     8.2911
    0.0532    14.0752     8.2911
    0.0532    14.0779     8.2911
    0.0532    14.0806     8.2911
    0.0532    14.0833     8.2911
    0.0532    14.0860     8.2911
    0.0532    14.0887     8.2911
    0.0532    14.0915     8.2911
    0.0532    14.0942     8.2911
    0.0532    14.0969     8.2911
    0.0532    14.0996     8.2911
    0.0532    14.1023     8.2911
    0.0532    14.1050     8.2911
    0.0532    14.1077     8.2911
    0.0532    14.1105     8.2911
    0.0532    14.1132     8.2911
    0.0532    14.1159     8.2911
    0.0532    14.1186     8.2911
    0.0532    14.1213     8.2911
    0.0532    14.1240     8.2911
    0.0532    14.1267     8.2911
    0.0532    14.1295     8.2911
    0.0532    14.1322     8.2911
    0.0532    14.1349     8.2911
    0.0532    14.1376     8.2911
    0.0532    14.1403     8.2911
    0.0532    14.1430     8.2911
    0.0532    14.1458     8.2911
    0.0532    14.1485     8.2911
    0.0532    14.1512     8.2911
    0.0532    14.1539     8.2911
    0.0532    14.1566     8.2911
    0.0532    14.1593     8.2911
    0.0532    14.1620     8.2911
    0.0532    14.1648     8.2911
    0.0532    14.1675     8.2911
    0.0532    14.1702     8.2911
    0.0532    14.1729     8.2911
    0.0532    14.1756     8.2911
    0.0532    14.1783     8.2911
    0.0532    14.1811     8.2911
    0.0532    14.1838     8.2911
    0.0532    14.1865     8.2911
    0.0532    14.1892     8.2911
    0.0532    14.1919     8.2911
    0.0532    14.1946     8.2911
    0.0532    14.1973     8.2911
    0.0532    14.2001     8.2911
    0.0532    14.2028     8.2911
    0.0532    14.2055     8.2911
    0.0532    14.2082     8.2911
    0.0532    14.2109     8.2911
    0.0532    14.2136     8.2911
    0.0532    14.2163     8.2911
    0.0532    14.2191     8.2911
    0.0532    14.2218     8.2911
    0.0532    14.2245     8.2911
    0.0532    14.2272     8.2911
    0.0532    14.2299     8.2911
    0.0532    14.2326     8.2911
    0.0532    14.2354     8.2911
    0.0532    14.2381     8.2911
    0.0532    14.2408     8.2911
    0.0532    14.2435     8.2911
    0.0532    14.2462     8.2911
    0.0532    14.2489     8.2911
    0.0532    14.2516     8.2911
    0.0532    14.2544     8.2911
    0.0532    14.2571     8.2911
    0.0532    14.2598     8.2911
    0.0532    14.2625     8.2911
    0.0532    14.2652     8.2911
    0.0532    14.2679     8.2911
    0.0532    14.2706     8.2911
    0.0532    14.2734     8.2911
    0.0532    14.2761     8.2911
    0.0532    14.2788     8.2911
    0.0532    14.2815     8.2911
    0.0532    14.2842     8.2911
    0.0532    14.2869     8.2911
    0.0532    14.2896     8.2911
    0.0532    14.2924     8.2911
    0.0532    14.2951     8.2911
    0.0532    14.2978     8.2911
    0.0532    14.3005     8.2911
    0.0532    14.3032     8.2911
    0.0532    14.3059     8.2911
    0.0532    14.3087     8.2911
    0.0532    14.3114     8.2911
    0.0532    14.3141     8.2911

    0.0709    13.7738     8.2911
    0.0709    13.7765     8.2911
    0.0709    13.7792     8.2911
    0.0709    13.7819     8.2911
    0.0709    13.7847     8.2911
    0.0709    13.7874     8.2911
    0.0709    13.7901     8.2911
    0.0709    13.7928     8.2911
    0.0709    13.7955     8.2911
    0.0709    13.7982     8.2911
    0.0709    13.8010     8.2911
    0.0709    13.8037     8.2911
    0.0709    13.8064     8.2911
    0.0709    13.8091     8.2911
    0.0709    13.8118     8.2911
    0.0709    13.8145     8.2911
    0.0709    13.8172     8.2911
    0.0709    13.8200     8.2911
    0.0709    13.8227     8.2911
    0.0709    13.8254     8.2911
    0.0709    13.8281     8.2911
    0.0709    13.8308     8.2911
    0.0709    13.8335     8.2911
    0.0709    13.8362     8.2911
    0.0709    13.8390     8.2911
    0.0709    13.8417     8.2911
    0.0709    13.8444     8.2911
    0.0709    13.8471     8.2911
    0.0709    13.8498     8.2911
    0.0709    13.8525     8.2911
    0.0709    13.8552     8.2911
    0.0709    13.8580     8.2911
    0.0709    13.8607     8.2911
    0.0709    13.8634     8.2911
    0.0709    13.8661     8.2911
    0.0709    13.8688     8.2911
    0.0709    13.8715     8.2911
    0.0709    13.8743     8.2911
    0.0709    13.8770     8.2911
    0.0709    13.8797     8.2911
    0.0709    13.8824     8.2911
    0.0709    13.8851     8.2911
    0.0709    13.8878     8.2911
    0.0709    13.8905     8.2911
    0.0709    13.8933     8.2911
    0.0709    13.8960     8.2911
    0.0709    13.8987     8.2911
    0.0709    13.9014     8.2911
    0.0709    13.9041     8.2911
    0.0709    13.9068     8.2911
    0.0709    13.9095     8.2911
    0.0709    13.9123     8.2911
    0.0709    13.9150     8.2911
    0.0709    13.9177     8.2911
    0.0709    13.9204     8.2911
    0.0709    13.9231     8.2911
    0.0709    13.9258     8.2911
    0.0709    13.9286     8.2911
    0.0709    13.9313     8.2911
    0.0709    13.9340     8.2911
    0.0709    13.9367     8.2911
    0.0709    13.9394     8.2911
    0.0709    13.9421     8.2911
    0.0709    13.9448     8.2911
    0.0709    13.9476     8.2911
    0.0709    13.9503     8.2911
    0.0709    13.9530     8.2911
    0.0709    13.9557     8.2911
    0.0709    13.9584     8.2911
    0.0709    13.9611     8.2911
    0.0709    13.9639     8.2911
    0.0709    13.9666     8.2911
    0.0709    13.9693     8.2911
    0.0709    13.9720     8.2911
